date,p0,p1,datestring
1815-11-05,1021.4,1013.4,1815_November_5
1815-11-06,1008.8,998.5,1815_November_6
1815-11-07,1002.3,1022.0,1815_November_7
1815-11-08,1031.7,1031.8,1815_November_8
1815-11-09,1027.8,1008.7,1815_November_9
1815-11-10,1005.8,1012.9,1815_November_10
1815-11-11,1017.8,1022.5,1815_November_11
1815-11-12,1026.5,1026.0,1815_November_12
1815-11-13,1025.6,1024.9,1815_November_13
1815-11-14,1024.2,1021.4,1815_November_14
1815-11-15,1022.0,1020.7,1815_November_15
1815-11-16,1021.9,1009.8,1815_November_16
1815-11-17,1006.4,1015.4,1815_November_17
1815-11-18,1024.5,1023.4,1815_November_18
1815-11-19,1021.0,1011.6,1815_November_19
1815-11-20,1014.7,1016.5,1815_November_20
1815-11-21,1015.5,1013.9,1815_November_21
1815-11-22,1011.5,1000.7,1815_November_22
1815-11-23,1009.1,1016.7,1815_November_23
1815-11-24,1022.4,1017.5,1815_November_24
1815-11-25,1012.5,1020.5,1815_November_25
1815-11-26,1024.8,1027.9,1815_November_26
1815-11-27,1029.4,1028.1,1815_November_27
1815-11-28,1025.7,1016.7,1815_November_28
1815-11-29,1010.9,1001.0,1815_November_29
1815-11-30,997.4,1005.3,1815_November_30
,9999.9,9999.9,1815_November_31
1815-12-01,1015.0,1022.2,1815_December_1
1815-12-02,1026.9,1026.8,1815_December_2
1815-12-03,1022.8,1008.2,1815_December_3
1815-12-04,1001.9,1003.1,1815_December_4
1815-12-05,1012.7,1020.4,1815_December_5
1815-12-06,1022.2,1011.9,1815_December_6
1815-12-07,1007.0,993.7,1815_December_7
1815-12-08,9999.9,1018.9,1815_December_8
1815-12-09,1024.3,1029.8,1815_December_9
1815-12-10,1035.1,1038.4,1815_December_10
1815-12-11,1038.1,1029.3,1815_December_11
1815-12-12,1021.9,1017.3,1815_December_12
1815-12-13,1024.6,1019.1,1815_December_13
1815-12-14,1016.7,1011.8,1815_December_14
1815-12-15,1010.8,1009.0,1815_December_15
1815-12-16,1008.4,997.2,1815_December_16
1815-12-17,995.4,992.2,1815_December_17
1815-12-18,994.8,997.6,1815_December_18
1815-12-19,1003.1,1010.5,1815_December_19
1815-12-20,1016.1,1018.3,1815_December_20
1815-12-21,1019.5,1010.4,1815_December_21
1815-12-22,1008.4,1007.1,1815_December_22
1815-12-23,1010.0,1006.4,1815_December_23
1815-12-24,990.1,999.5,1815_December_24
1815-12-25,1005.0,1006.1,1815_December_25
1815-12-26,1012.7,1012.5,1815_December_26
1815-12-27,1012.3,1013.0,1815_December_27
1815-12-28,1016.3,1020.4,1815_December_28
1815-12-29,1023.5,1022.6,1815_December_29
1815-12-30,1019.5,1015.9,1815_December_30
1815-12-31,1006.4,1031.8,1815_December_31
1816-01-01,1001.5,1003.0,1816_January_1
1816-01-02,1002.5,1008.7,1816_January_2
1816-01-03,1012.9,1013.0,1816_January_3
1816-01-04,1013.4,1009.6,1816_January_4
1816-01-05,1006.5,991.5,1816_January_5
1816-01-06,991.3,991.5,1816_January_6
1816-01-07,995.3,999.2,1816_January_7
1816-01-08,1003.1,1001.8,1816_January_8
1816-01-09,1005.4,1000.0,1816_January_9
1816-01-10,1006.5,1020.7,1816_January_10
1816-01-11,1028.3,1023.0,1816_January_11
1816-01-12,1008.3,1015.2,1816_January_12
1816-01-13,1027.2,1033.2,1816_January_13
1816-01-14,1032.5,1028.4,1816_January_14
1816-01-15,1034.2,1036.1,1816_January_15
1816-01-16,1034.1,1015.9,1816_January_16
1816-01-17,1006.9,997.8,1816_January_17
1816-01-18,1010.6,1014.3,1816_January_18
1816-01-19,1014.5,1007.6,1816_January_19
1816-01-20,1015.2,1015.2,1816_January_20
1816-01-21,1009.1,1006.6,1816_January_21
1816-01-22,1012.1,1020.4,1816_January_22
1816-01-23,1025.2,1019.3,1816_January_23
1816-01-24,1016.0,1008.4,1816_January_24
1816-01-25,1021.0,1018.4,1816_January_25
1816-01-26,1019.4,1025.6,1816_January_26
1816-01-27,1024.0,1018.7,1816_January_27
1816-01-28,1017.5,1007.8,1816_January_28
1816-01-29,1005.0,997.5,1816_January_29
1816-01-30,1005.6,1011.0,1816_January_30
1816-01-31,1011.4,1003.4,1816_January_31
1816-02-01,997.6,994.2,1816_February_1
1816-02-02,998.7,1006.5,1816_February_2
1816-02-03,1015.0,1007.8,1816_February_3
1816-02-04,1003.7,1000.3,1816_February_4
1816-02-05,1011.9,1016.7,1816_February_5
1816-02-06,1023.0,1014.9,1816_February_6
1816-02-07,1005.3,1008.9,1816_February_7
1816-02-08,1009.5,1013.4,1816_February_8
1816-02-09,1011.3,1009.3,1816_February_9
1816-02-10,1007.9,1007.2,1816_February_10
1816-02-11,1013.3,1003.7,1816_February_11
1816-02-12,1001.9,995.0,1816_February_12
1816-02-13,1002.9,1006.0,1816_February_13
1816-02-14,1010.1,1015.5,1816_February_14
1816-02-15,1018.9,1015.5,1816_February_15
1816-02-16,1018.6,1020.9,1816_February_16
1816-02-17,1020.9,1001.5,1816_February_17
1816-02-18,1004.9,1001.2,1816_February_18
1816-02-19,991.8,1007.8,1816_February_19
1816-02-20,1019.8,1025.2,1816_February_20
1816-02-21,1030.1,1013.9,1816_February_21
1816-02-22,1003.7,1005.3,1816_February_22
1816-02-23,1008.6,1008.8,1816_February_23
1816-02-24,1016.9,1010.4,1816_February_24
1816-02-25,1005.6,1007.7,1816_February_25
1816-02-26,1009.2,1014.7,1816_February_26
1816-02-27,1020.8,1015.0,1816_February_27
1816-02-28,1017.8,1018.0,1816_February_28
1816-02-29,1010.2,1012.1,1816_February_29
,9999.9,9999.9,1816_February_30
,9999.9,9999.9,1816_February_31
1816-03-01,1020.2,1023.5,1816_March_1
1816-03-02,1021.2,1013.8,1816_March_2
1816-03-03,1014.2,1017.6,1816_March_3
1816-03-04,1018.7,1007.8,1816_March_4
1816-03-05,1015.9,1022.9,1816_March_5
1816-03-06,1021.4,1018.1,1816_March_6
1816-03-07,1015.9,998.3,1816_March_7
1816-03-08,1001.6,1012.0,1816_March_8
1816-03-09,1013.4,1016.6,1816_March_9
1816-03-10,1019.9,1022.2,1816_March_10
1816-03-11,1026.5,1022.2,1816_March_11
1816-03-12,1017.0,1016.5,1816_March_12
1816-03-13,1018.8,1010.6,1816_March_13
1816-03-14,1001.0,1010.7,1816_March_14
1816-03-15,1021.3,1022.6,1816_March_15
1816-03-16,1022.5,1007.3,1816_March_16
1816-03-17,1011.7,1029.5,1816_March_17
1816-03-18,1038.5,1036.4,1816_March_18
1816-03-19,1032.4,1019.8,1816_March_19
1816-03-20,1012.5,1005.6,1816_March_20
1816-03-21,1011.9,1013.4,1816_March_21
1816-03-22,1022.3,1023.4,1816_March_22
1816-03-23,1023.9,1014.5,1816_March_23
1816-03-24,1012.4,1011.0,1816_March_24
1816-03-25,1007.8,1018.2,1816_March_25
1816-03-26,1010.8,1005.6,1816_March_26
1816-03-27,1006.2,1008.4,1816_March_27
1816-03-28,989.7,1002.6,1816_March_28
1816-03-29,1009.5,1025.1,1816_March_29
1816-03-30,1028.4,1025.4,1816_March_30
1816-03-31,1025.1,1016.3,1816_March_31
1816-04-01,1006.8,996.2,1816_April_1
1816-04-02,998.6,1007.9,1816_April_2
1816-04-03,1013.9,1016.8,1816_April_3
1816-04-04,1018.6,1015.2,1816_April_4
1816-04-05,1013.3,1008.1,1816_April_5
1816-04-06,1006.7,1002.3,1816_April_6
1816-04-07,1012.2,1023.2,1816_April_7
1816-04-08,1025.4,1016.0,1816_April_8
1816-04-09,1009.9,1008.5,1816_April_9
1816-04-10,1017.4,1022.5,1816_April_10
1816-04-11,1022.6,1010.7,1816_April_11
1816-04-12,997.9,997.5,1816_April_12
1816-04-13,997.5,999.9,1816_April_13
1816-04-14,1000.9,1003.2,1816_April_14
1816-04-15,1004.0,1003.2,1816_April_15
1816-04-16,1002.0,1000.2,1816_April_16
1816-04-17,997.3,998.2,1816_April_17
1816-04-18,998.2,1000.5,1816_April_18
1816-04-19,999.7,1000.5,1816_April_19
1816-04-20,997.1,995.1,1816_April_20
1816-04-21,992.8,996.0,1816_April_21
1816-04-22,995.3,999.8,1816_April_22
1816-04-23,1000.6,1003.7,1816_April_23
1816-04-24,1003.4,1002.9,1816_April_24
1816-04-25,1004.0,1009.6,1816_April_25
1816-04-26,1012.0,1014.0,1816_April_26
1816-04-27,1017.1,1023.2,1816_April_27
1816-04-28,1023.3,1019.6,1816_April_28
1816-04-29,1019.4,1015.5,1816_April_29
1816-04-30,1012.8,1007.3,1816_April_30
,9999.9,9999.9,1816_April_31
1816-05-01,1004.5,1004.2,1816_May_1
1816-05-02,1017.3,1016.0,1816_May_2
1816-05-03,1011.1,1003.3,1816_May_3
1816-05-04,1006.2,1010.9,1816_May_4
1816-05-05,1008.2,1004.1,1816_May_5
1816-05-06,1005.8,1003.1,1816_May_6
1816-05-07,999.7,1002.3,1816_May_7
1816-05-08,1002.8,1002.8,1816_May_8
1816-05-09,1003.6,9999.9,1816_May_9
1816-05-10,9999.9,9999.9,1816_May_10
1816-05-11,9999.9,1004.5,1816_May_11
1816-05-12,998.4,992.5,1816_May_12
1816-05-13,996.2,1001.4,1816_May_13
1816-05-14,1001.8,1009.6,1816_May_14
1816-05-15,1013.1,1011.6,1816_May_15
1816-05-16,1009.8,1010.3,1816_May_16
1816-05-17,1015.7,1020.4,1816_May_17
1816-05-18,1021.1,1019.4,1816_May_18
1816-05-19,1019.5,1016.1,1816_May_19
1816-05-20,1013.1,1013.0,1816_May_20
1816-05-21,1012.4,1011.2,1816_May_21
1816-05-22,1011.5,1011.9,1816_May_22
1816-05-23,1012.8,1019.4,1816_May_23
1816-05-24,1021.0,1022.9,1816_May_24
1816-05-25,1023.0,1017.8,1816_May_25
1816-05-26,1013.0,1004.7,1816_May_26
1816-05-27,1001.8,996.4,1816_May_27
1816-05-28,996.2,9999.9,1816_May_28
1816-05-29,9999.9,1014.0,1816_May_29
1816-05-30,1009.7,1019.1,1816_May_30
1816-05-31,1023.0,1016.1,1816_May_31
1816-06-01,1012.7,1004.7,1816_June_1
1816-06-02,1004.6,1005.1,1816_June_2
1816-06-03,1005.3,1011.9,1816_June_3
1816-06-04,1015.0,1002.1,1816_June_4
1816-06-05,995.3,989.5,1816_June_5
1816-06-06,990.9,1000.0,1816_June_6
1816-06-07,999.7,1000.1,1816_June_7
1816-06-08,1001.8,1010.0,1816_June_8
1816-06-09,1010.5,1015.7,1816_June_9
1816-06-10,1016.9,1021.0,1816_June_10
1816-06-11,1020.6,1014.6,1816_June_11
1816-06-12,1008.7,1004.5,1816_June_12
1816-06-13,1005.6,1007.9,1816_June_13
1816-06-14,1008.2,1005.7,1816_June_14
1816-06-15,1010.7,1019.1,1816_June_15
1816-06-16,1019.9,1019.4,1816_June_16
1816-06-17,1016.8,1012.9,1816_June_17
1816-06-18,9999.9,1008.6,1816_June_18
1816-06-19,1007.7,1007.3,1816_June_19
1816-06-20,1014.2,1018.2,1816_June_20
1816-06-21,1018.9,1011.3,1816_June_21
1816-06-22,1008.6,1006.7,1816_June_22
1816-06-23,1007.5,1006.1,1816_June_23
1816-06-24,1007.5,1007.1,1816_June_24
1816-06-25,1013.4,1020.0,1816_June_25
1816-06-26,1020.5,1017.0,1816_June_26
1816-06-27,1012.6,1009.7,1816_June_27
1816-06-28,1005.8,1013.0,1816_June_28
1816-06-29,1018.7,1023.2,1816_June_29
1816-06-30,990.9,1012.1,1816_June_30
,9999.9,9999.9,1816_June_31
1816-07-01,1020.1,1015.5,1816_July_1
1816-07-02,1013.2,1008.1,1816_July_2
1816-07-03,1006.8,1001.5,1816_July_3
1816-07-04,1002.2,1005.8,1816_July_4
1816-07-05,1006.2,997.6,1816_July_5
1816-07-06,994.3,1001.7,1816_July_6
1816-07-07,1005.3,1008.1,1816_July_7
1816-07-08,1008.3,1011.0,1816_July_8
1816-07-09,1012.9,1015.3,1816_July_9
1816-07-10,1016.9,1017.9,1816_July_10
1816-07-11,1018.3,1017.4,1816_July_11
1816-07-12,1015.5,1011.8,1816_July_12
1816-07-13,1008.2,1005.8,1816_July_13
1816-07-14,1004.2,1002.3,1816_July_14
1816-07-15,1002.2,1006.7,1816_July_15
1816-07-16,1003.9,1002.0,1816_July_16
1816-07-17,1001.2,1008.9,1816_July_17
1816-07-18,1012.2,1014.9,1816_July_18
1816-07-19,1015.3,1010.3,1816_July_19
1816-07-20,1007.0,1003.8,1816_July_20
1816-07-21,1004.6,1008.1,1816_July_21
1816-07-22,1010.0,1011.3,1816_July_22
1816-07-23,1012.0,1007.8,1816_July_23
1816-07-24,1003.9,9999.9,1816_July_24
1816-07-25,1001.6,1004.2,1816_July_25
1816-07-26,1005.1,1003.8,1816_July_26
1816-07-27,1003.7,1002.2,1816_July_27
1816-07-28,1001.4,1005.3,1816_July_28
1816-07-29,1008.4,1012.3,1816_July_29
1816-07-30,1012.3,1010.7,1816_July_30
1816-07-31,1008.3,1005.2,1816_July_31
1816-08-01,1004.8,1007.9,1816_August_1
1816-08-02,1010.4,1012.6,1816_August_2
1816-08-03,1012.7,1011.4,1816_August_3
1816-08-04,1008.9,1006.7,1816_August_4
1816-08-05,1005.6,1009.7,1816_August_5
1816-08-06,1011.1,1012.3,1816_August_6
1816-08-07,1010.9,1017.5,1816_August_7
1816-08-08,1019.0,1019.6,1816_August_8
1816-08-09,1016.1,1008.2,1816_August_9
1816-08-10,1007.6,1006.1,1816_August_10
1816-08-11,1007.1,1004.4,1816_August_11
1816-08-12,1002.6,1008.5,1816_August_12
1816-08-13,1011.9,1018.8,1816_August_13
1816-08-14,1021.7,1022.6,1816_August_14
1816-08-15,1017.9,1005.6,1816_August_15
1816-08-16,1003.9,1007.6,1816_August_16
1816-08-17,1010.5,1011.7,1816_August_17
1816-08-18,1008.2,9999.9,1816_August_18
1816-08-19,9999.9,998.9,1816_August_19
1816-08-20,996.0,998.6,1816_August_20
1816-08-21,1015.0,1023.2,1816_August_21
1816-08-22,1025.5,1024.6,1816_August_22
1816-08-23,1022.8,1015.1,1816_August_23
1816-08-24,1012.5,1010.5,1816_August_24
1816-08-25,1014.4,1013.1,1816_August_25
1816-08-26,1009.9,1002.6,1816_August_26
1816-08-27,1001.1,1004.1,1816_August_27
1816-08-28,1005.9,9999.9,1816_August_28
1816-08-29,1015.4,1014.3,1816_August_29
1816-08-30,1012.4,1010.7,1816_August_30
1816-08-31,1006.5,1006.6,1816_August_31
1816-09-01,1008.6,1007.2,1816_September_1
1816-09-02,1004.5,1000.3,1816_September_2
1816-09-03,1003.8,1010.9,1816_September_3
1816-09-04,1011.6,1011.6,1816_September_4
1816-09-05,1012.2,1005.5,1816_September_5
1816-09-06,1002.7,1002.2,1816_September_6
1816-09-07,1004.8,1007.6,1816_September_7
1816-09-08,1007.7,1010.1,1816_September_8
1816-09-09,1011.0,1017.8,1816_September_9
1816-09-10,1018.3,1018.7,1816_September_10
1816-09-11,1019.8,1020.1,1816_September_11
1816-09-12,1019.5,1019.9,1816_September_12
1816-09-13,1020.4,1019.0,1816_September_13
1816-09-14,1014.6,1009.0,1816_September_14
1816-09-15,1005.7,1003.2,1816_September_15
1816-09-16,1004.7,1010.5,1816_September_16
1816-09-17,1015.5,1018.9,1816_September_17
1816-09-18,1018.8,1018.6,1816_September_18
1816-09-19,1019.5,1015.5,1816_September_19
1816-09-20,1011.5,1011.4,1816_September_20
1816-09-21,1016.6,1019.1,1816_September_21
1816-09-22,1020.3,1018.0,1816_September_22
1816-09-23,1016.7,1008.6,1816_September_23
1816-09-24,1003.2,1010.1,1816_September_24
1816-09-25,1012.5,1015.1,1816_September_25
1816-09-26,1018.9,1023.9,1816_September_26
1816-09-27,1026.4,1030.4,1816_September_27
1816-09-28,1031.5,1027.5,1816_September_28
1816-09-29,1027.7,1020.4,1816_September_29
1816-09-30,1019.9,1017.1,1816_September_30
,9999.9,9999.9,1816_September_31
1816-10-01,1019.3,1018.5,1816_October_1
1816-10-02,1018.4,1012.0,1816_October_2
1816-10-03,1008.0,1014.7,1816_October_3
1816-10-04,1016.7,1016.4,1816_October_4
1816-10-05,1014.6,1003.5,1816_October_5
1816-10-06,1003.7,1012.3,1816_October_6
1816-10-07,1017.3,1017.3,1816_October_7
1816-10-08,1013.8,1005.2,1816_October_8
1816-10-09,1003.4,1004.7,1816_October_9
1816-10-10,1006.6,1011.5,1816_October_10
1816-10-11,1013.3,1016.2,1816_October_11
1816-10-12,1017.2,1016.0,1816_October_12
1816-10-13,1016.3,1014.6,1816_October_13
1816-10-14,1013.6,1006.6,1816_October_14
1816-10-15,1006.0,1005.9,1816_October_15
1816-10-16,1006.1,1002.6,1816_October_16
1816-10-17,996.5,994.4,1816_October_17
1816-10-18,998.2,1010.5,1816_October_18
1816-10-19,1014.7,1020.2,1816_October_19
1816-10-20,1021.7,1020.4,1816_October_20
1816-10-21,1021.6,1019.6,1816_October_21
1816-10-22,1013.0,1001.5,1816_October_22
1816-10-23,1002.8,1003.8,1816_October_23
1816-10-24,1005.7,1009.9,1816_October_24
1816-10-25,1013.4,1005.3,1816_October_25
1816-10-26,997.7,993.9,1816_October_26
1816-10-27,1002.6,1012.7,1816_October_27
1816-10-28,1015.8,1018.0,1816_October_28
1816-10-29,1021.2,1020.5,1816_October_29
1816-10-30,1020.6,1013.9,1816_October_30
1816-10-31,1008.6,1000.4,1816_October_31
1816-11-01,1005.9,1008.9,1816_November_1
1816-11-02,1014.0,1014.2,1816_November_2
1816-11-03,1014.2,1015.1,1816_November_3
1816-11-04,1014.7,1012.3,1816_November_4
1816-11-05,1009.2,1007.3,1816_November_5
1816-11-06,1005.4,1016.1,1816_November_6
1816-11-07,1017.2,1010.3,1816_November_7
1816-11-08,1006.3,1003.9,1816_November_8
1816-11-09,1006.0,1010.6,1816_November_9
1816-11-10,1012.3,1013.4,1816_November_10
1816-11-11,1014.2,1014.7,1816_November_11
1816-11-12,1018.3,9999.9,1816_November_12
1816-11-13,9999.9,9999.9,1816_November_13
1816-11-14,9999.9,1011.9,1816_November_14
1816-11-15,1004.4,1009.6,1816_November_15
1816-11-16,1021.8,1020.9,1816_November_16
1816-11-17,1022.8,1022.1,1816_November_17
1816-11-18,1022.4,1021.4,1816_November_18
1816-11-19,1020.2,1015.9,1816_November_19
1816-11-20,1013.1,1003.5,1816_November_20
1816-11-21,1004.0,1019.0,1816_November_21
1816-11-22,1025.4,1028.0,1816_November_22
1816-11-23,1025.3,1013.9,1816_November_23
1816-11-24,1013.8,999.4,1816_November_24
1816-11-25,1001.7,1018.1,1816_November_25
1816-11-26,1022.1,1014.6,1816_November_26
1816-11-27,1007.6,1004.7,1816_November_27
1816-11-28,1012.4,1018.6,1816_November_28
1816-11-29,1020.1,1006.6,1816_November_29
1816-11-30,1004.9,1010.5,1816_November_30
,9999.9,9999.9,1816_November_31
1816-12-01,1014.8,1021.5,1816_December_1
1816-12-02,1022.7,1017.1,1816_December_2
1816-12-03,1013.0,1008.5,1816_December_3
1816-12-04,1014.4,1022.0,1816_December_4
1816-12-05,1021.6,1015.0,1816_December_5
1816-12-06,1013.8,1002.1,1816_December_6
1816-12-07,1008.0,1009.9,1816_December_7
1816-12-08,1006.8,1019.4,1816_December_8
1816-12-09,1025.7,1018.9,1816_December_9
1816-12-10,1020.2,1023.7,1816_December_10
1816-12-11,1024.7,1014.4,1816_December_11
1816-12-12,1007.7,1003.1,1816_December_12
1816-12-13,1005.0,1001.4,1816_December_13
1816-12-14,1004.9,1021.5,1816_December_14
1816-12-15,1025.6,1009.1,1816_December_15
1816-12-16,1018.9,1027.2,1816_December_16
1816-12-17,1026.0,1012.7,1816_December_17
1816-12-18,1005.6,1004.0,1816_December_18
1816-12-19,1016.7,1021.9,1816_December_19
1816-12-20,1018.6,1011.0,1816_December_20
1816-12-21,1010.7,1027.0,1816_December_21
1816-12-22,1034.2,1035.1,1816_December_22
1816-12-23,1033.2,1031.7,1816_December_23
1816-12-24,1030.5,1021.7,1816_December_24
1816-12-25,1018.5,1016.1,1816_December_25
1816-12-26,1018.2,1011.3,1816_December_26
1816-12-27,1002.1,1000.5,1816_December_27
1816-12-28,1007.3,1004.4,1816_December_28
1816-12-29,1004.4,997.4,1816_December_29
1816-12-30,1004.5,1021.1,1816_December_30
1816-12-31,1018.5,1016.2,1816_December_31
1817-01-01,1015.3,1010.7,1817_January_1
1817-01-02,1016.4,1022.6,1817_January_2
1817-01-03,1025.7,1018.1,1817_January_3
1817-01-04,998.7,992.0,1817_January_4
1817-01-05,1008.3,1022.7,1817_January_5
1817-01-06,1024.4,1006.2,1817_January_6
1817-01-07,1005.0,1004.5,1817_January_7
1817-01-08,1003.6,1005.8,1817_January_8
1817-01-09,1006.1,1003.6,1817_January_9
1817-01-10,987.9,994.0,1817_January_10
1817-01-11,994.3,1005.5,1817_January_11
1817-01-12,1008.6,1015.2,1817_January_12
1817-01-13,1018.3,1016.3,1817_January_13
1817-01-14,1016.3,1024.2,1817_January_14
1817-01-15,1026.5,1020.6,1817_January_15
1817-01-16,1015.8,1015.4,1817_January_16
1817-01-17,1017.6,998.8,1817_January_17
1817-01-18,987.9,984.1,1817_January_18
1817-01-19,988.9,997.1,1817_January_19
1817-01-20,1001.4,999.4,1817_January_20
1817-01-21,998.1,1005.3,1817_January_21
1817-01-22,1013.4,1022.4,1817_January_22
1817-01-23,1025.3,1016.4,1817_January_23
1817-01-24,1004.0,1007.9,1817_January_24
1817-01-25,1011.6,1006.3,1817_January_25
1817-01-26,998.7,998.1,1817_January_26
1817-01-27,1002.8,1003.1,1817_January_27
1817-01-28,1009.7,1016.7,1817_January_28
1817-01-29,1015.9,1007.0,1817_January_29
1817-01-30,1005.1,1007.5,1817_January_30
1817-01-31,1006.5,1011.1,1817_January_31
1817-02-01,1010.4,1007.4,1817_February_1
1817-02-02,1008.5,1004.9,1817_February_2
1817-02-03,1002.6,1002.0,1817_February_3
1817-02-04,1008.8,1014.1,1817_February_4
1817-02-05,1016.5,1011.4,1817_February_5
1817-02-06,1009.4,1012.1,1817_February_6
1817-02-07,1012.2,1014.0,1817_February_7
1817-02-08,1012.4,1011.3,1817_February_8
1817-02-09,1004.6,1002.8,1817_February_9
1817-02-10,1004.9,1002.3,1817_February_10
1817-02-11,1005.8,1018.9,1817_February_11
1817-02-12,1010.2,1013.4,1817_February_12
1817-02-13,1013.7,1003.4,1817_February_13
1817-02-14,1007.5,1022.5,1817_February_14
1817-02-15,1026.3,1025.0,1817_February_15
1817-02-16,1025.1,1023.4,1817_February_16
1817-02-17,1015.9,1006.7,1817_February_17
1817-02-18,1002.0,1002.0,1817_February_18
1817-02-19,1008.0,1009.1,1817_February_19
1817-02-20,1013.4,1014.9,1817_February_20
1817-02-21,1015.2,998.1,1817_February_21
1817-02-22,998.3,1002.9,1817_February_22
1817-02-23,1001.3,1000.4,1817_February_23
1817-02-24,990.6,974.5,1817_February_24
1817-02-25,989.1,1006.9,1817_February_25
1817-02-26,1017.0,1026.0,1817_February_26
1817-02-27,1023.8,1005.5,1817_February_27
1817-02-28,1006.0,1001.0,1817_February_28
,9999.9,9999.9,1817_February_29
,9999.9,9999.9,1817_February_30
,9999.9,9999.9,1817_February_31
1817-03-01,997.2,1007.2,1817_March_1
1817-03-02,1016.6,1022.6,1817_March_2
1817-03-03,1023.6,1019.7,1817_March_3
1817-03-04,1021.4,1013.9,1817_March_4
1817-03-05,1014.3,1018.3,1817_March_5
1817-03-06,1017.5,1003.1,1817_March_6
1817-03-07,999.9,1007.2,1817_March_7
1817-03-08,1014.3,1006.4,1817_March_8
1817-03-09,1002.1,1004.8,1817_March_9
1817-03-10,1003.7,993.7,1817_March_10
1817-03-11,994.3,1013.2,1817_March_11
1817-03-12,1016.1,1012.8,1817_March_12
1817-03-13,1013.4,1014.1,1817_March_13
1817-03-14,1009.6,1004.2,1817_March_14
1817-03-15,1004.3,1007.7,1817_March_15
1817-03-16,1015.3,1021.5,1817_March_16
1817-03-17,1022.3,1021.0,1817_March_17
1817-03-18,1010.6,998.5,1817_March_18
1817-03-19,1001.3,1006.2,1817_March_19
1817-03-20,1005.7,1004.5,1817_March_20
1817-03-21,1004.6,1011.4,1817_March_21
1817-03-22,1016.9,1023.5,1817_March_22
1817-03-23,1029.1,1029.8,1817_March_23
1817-03-24,1025.7,1014.4,1817_March_24
1817-03-25,1014.3,1012.4,1817_March_25
1817-03-26,1005.2,1002.6,1817_March_26
1817-03-27,1014.0,1022.6,1817_March_27
1817-03-28,1022.8,1018.2,1817_March_28
1817-03-29,1013.8,1016.5,1817_March_29
1817-03-30,1018.5,1017.9,1817_March_30
1817-03-31,1014.7,1011.2,1817_March_31
1817-04-01,1009.3,1015.1,1817_April_1
1817-04-02,1021.4,1021.2,1817_April_2
1817-04-03,1013.3,1017.2,1817_April_3
1817-04-04,1020.5,1020.9,1817_April_4
1817-04-05,1023.9,1026.0,1817_April_5
1817-04-06,1026.0,1020.0,1817_April_6
1817-04-07,1010.0,1003.2,1817_April_7
1817-04-08,1010.2,1007.2,1817_April_8
1817-04-09,1004.7,1002.6,1817_April_9
1817-04-10,1006.8,1006.0,1817_April_10
1817-04-11,1011.5,1019.7,1817_April_11
1817-04-12,1020.5,1009.5,1817_April_12
1817-04-13,998.7,1002.0,1817_April_13
1817-04-14,1005.9,1014.6,1817_April_14
1817-04-15,1021.0,1015.1,1817_April_15
1817-04-16,1009.4,1004.2,1817_April_16
1817-04-17,999.2,1008.1,1817_April_17
1817-04-18,1009.7,1016.7,1817_April_18
1817-04-19,1018.4,1017.6,1817_April_19
1817-04-20,1014.6,1011.3,1817_April_20
1817-04-21,1009.4,1010.0,1817_April_21
1817-04-22,1010.8,1003.7,1817_April_22
1817-04-23,1000.5,1005.3,1817_April_23
1817-04-24,1001.5,990.6,1817_April_24
1817-04-25,991.9,999.5,1817_April_25
1817-04-26,998.5,994.2,1817_April_26
1817-04-27,998.5,1003.2,1817_April_27
1817-04-28,1006.7,1005.3,1817_April_28
